id,model,modelId,inst,think,expected,right,partial,wrong,error,check,duration,tokens
ClaudeOpus4/n_5_inst_1_think_3/16.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,1,3,10,10,0,0,0,10,4356,175
ClaudeOpus4/n_5_inst_1_think_3/17.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,1,3,10,10,0,0,0,10,2982,182
ClaudeOpus4/n_5_inst_1_think_3/18.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,1,3,10,10,0,0,0,10,4,187
ClaudeOpus4/n_5_inst_1_think_3/19.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,1,3,10,10,0,0,0,10,2936,208
ClaudeOpus4/n_5_inst_2_think_0/10.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,2,0,10,10,0,0,0,10,4309,184
ClaudeOpus4/n_5_inst_2_think_0/11.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,2,0,10,10,0,0,0,10,4606,188
ClaudeOpus4/n_5_inst_2_think_0/12.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,2,0,10,10,0,0,0,10,6269,193
ClaudeOpus4/n_5_inst_2_think_0/13.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,2,0,10,10,0,0,0,10,3313,178
ClaudeOpus4/n_5_inst_2_think_0/15.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,2,0,10,10,0,0,0,10,3525,198
ClaudeOpus4/n_5_inst_2_think_0/16.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,2,0,10,10,0,0,0,10,2975,202
ClaudeOpus4/n_5_inst_2_think_0/19.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,2,0,10,10,0,0,0,10,2541,194
ClaudeOpus4/n_5_inst_2_think_1/10.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,2,1,10,10,0,0,0,10,3289,215
ClaudeOpus4/n_5_inst_2_think_1/11.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,2,1,10,10,0,0,0,10,2661,211
ClaudeOpus4/n_5_inst_2_think_1/12.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,2,1,10,10,0,0,0,10,1685,184
ClaudeOpus4/n_5_inst_2_think_1/14.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,2,1,10,10,0,0,0,10,3950,225
ClaudeOpus4/n_5_inst_2_think_1/16.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,2,1,10,10,0,0,0,10,2166,193
ClaudeOpus4/n_5_inst_2_think_1/17.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,2,1,10,10,0,0,0,10,3234,220
ClaudeOpus4/n_5_inst_2_think_1/18.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,2,1,10,10,0,0,0,10,7375,196
ClaudeOpus4/n_5_inst_2_think_2/10.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,2,2,10,10,0,0,0,10,5246,218
ClaudeOpus4/n_5_inst_2_think_2/11.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,2,2,10,10,0,0,0,10,3443,191
ClaudeOpus4/n_5_inst_2_think_2/12.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,2,2,10,10,0,0,0,10,3028,211
ClaudeOpus4/n_5_inst_2_think_2/15.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,2,2,10,10,0,0,0,10,4174,188
ClaudeOpus4/n_5_inst_2_think_2/17.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,2,2,10,10,0,0,0,10,1703,170
ClaudeOpus4/n_5_inst_2_think_2/18.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,2,2,10,10,0,0,0,10,3620,193
ClaudeOpus4/n_5_inst_2_think_3/10.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,2,3,10,10,0,0,0,10,10259,379
ClaudeOpus4/n_5_inst_2_think_3/14.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,2,3,10,9,0,1,0,10,5225,416
ClaudeOpus4/n_5_inst_2_think_3/19.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,2,3,10,10,0,0,0,10,11882,505
ClaudeOpus4/n_5_inst_3_think_0/10.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,3,0,10,10,0,0,0,10,3822,176
ClaudeOpus4/n_5_inst_3_think_0/11.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,3,0,10,10,0,0,0,10,4041,203
ClaudeOpus4/n_5_inst_3_think_0/13.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,3,0,10,10,0,0,0,10,4726,203
ClaudeOpus4/n_5_inst_3_think_0/16.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,3,0,10,10,0,0,0,10,2758,223
ClaudeOpus4/n_5_inst_3_think_0/17.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,3,0,10,9,0,1,0,10,3783,191
ClaudeOpus4/n_5_inst_3_think_0/18.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,3,0,10,10,0,0,0,10,2947,167
ClaudeOpus4/n_5_inst_3_think_0/19.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,3,0,10,10,0,0,0,10,2309,187
ClaudeOpus4/n_5_inst_3_think_1/10.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,3,1,10,10,0,0,0,10,11671,445
ClaudeOpus4/n_5_inst_3_think_1/12.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,3,1,10,10,0,0,0,10,2119,190
ClaudeOpus4/n_5_inst_3_think_1/13.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,3,1,10,10,0,0,0,10,3417,177
ClaudeOpus4/n_5_inst_3_think_1/14.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,3,1,10,10,0,0,0,10,2261,215
ClaudeOpus4/n_5_inst_3_think_1/15.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,3,1,10,10,0,0,0,10,4940,378
ClaudeOpus4/n_5_inst_3_think_1/17.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,3,1,10,10,0,0,0,10,7410,409
ClaudeOpus4/n_5_inst_3_think_1/18.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,3,1,10,10,0,0,0,10,3820,208
ClaudeOpus4/n_5_inst_3_think_2/10.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,3,2,10,10,0,0,0,10,3637,165
ClaudeOpus4/n_5_inst_3_think_2/11.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,3,2,10,10,0,0,0,10,2598,187
ClaudeOpus4/n_5_inst_3_think_2/13.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,3,2,10,10,0,0,0,10,8675,344
ClaudeOpus4/n_5_inst_3_think_2/14.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,3,2,10,10,0,0,0,10,9495,424
ClaudeOpus4/n_5_inst_3_think_2/15.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,3,2,10,10,0,0,0,10,1849,202
ClaudeOpus4/n_5_inst_3_think_2/18.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,3,2,10,10,0,0,0,10,15943,376
ClaudeOpus4/n_5_inst_3_think_2/19.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,3,2,10,10,0,0,0,10,3873,195
ClaudeOpus4/n_5_inst_3_think_3/10.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,3,3,10,10,0,0,0,10,10091,407
ClaudeOpus4/n_5_inst_3_think_3/11.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,3,3,10,10,0,0,0,10,8671,413
ClaudeOpus4/n_5_inst_3_think_3/13.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,3,3,10,10,0,0,0,10,8711,377
ClaudeOpus4/n_5_inst_3_think_3/17.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,3,3,10,10,0,0,0,10,12817,371
ClaudeOpus4/n_5_inst_3_think_3/18.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,3,3,10,10,0,0,0,10,8055,464
ClaudeOpus4/n_5_inst_3_think_3/19.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,3,3,10,10,0,0,0,10,3260,186
ClaudeOpus4/n_6_inst_0_think_0/10.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0,0,12,12,0,0,0,12,5006,212
ClaudeOpus4/n_6_inst_0_think_0/12.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0,0,12,12,0,0,0,12,2835,212
ClaudeOpus4/n_6_inst_0_think_0/14.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0,0,12,12,0,0,0,12,3521,221
ClaudeOpus4/n_6_inst_0_think_0/15.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0,0,12,12,0,0,0,12,4891,212
ClaudeOpus4/n_6_inst_0_think_0/16.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0,0,12,11,1,0,0,12,3680,269
ClaudeOpus4/n_6_inst_0_think_0/19.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0,0,12,12,0,0,0,12,4877,275
ClaudeOpus4/n_6_inst_0_think_1/10.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0,1,12,12,0,0,0,12,5096,224
ClaudeOpus4/n_6_inst_0_think_1/11.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0,1,12,12,0,0,0,12,2721,234
ClaudeOpus4/n_6_inst_0_think_1/13.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0,1,12,12,0,0,0,12,3608,216
ClaudeOpus4/n_6_inst_0_think_1/14.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0,1,12,12,0,0,0,12,3068,272
ClaudeOpus4/n_6_inst_0_think_1/15.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0,1,12,12,0,0,0,12,1456,212
ClaudeOpus4/n_6_inst_0_think_1/17.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0,1,12,12,0,0,0,12,3482,218
ClaudeOpus4/n_6_inst_0_think_1/18.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0,1,12,12,0,0,0,12,2799,242
ClaudeOpus4/n_6_inst_0_think_1/19.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0,1,12,11,1,0,0,12,3800,231
ClaudeOpus4/n_6_inst_0_think_2/10.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0,2,12,12,0,0,0,12,4861,262
ClaudeOpus4/n_6_inst_0_think_2/12.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0,2,12,12,0,0,0,12,4555,212
ClaudeOpus4/n_6_inst_0_think_2/17.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0,2,12,12,0,0,0,12,1,211
ClaudeOpus4/n_6_inst_0_think_2/18.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0,2,12,11,1,0,0,12,2260,245
ClaudeOpus4/n_6_inst_0_think_2/19.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0,2,12,12,0,0,0,12,4134,204
ClaudeOpus4/n_6_inst_0_think_3/10.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0,3,12,12,0,0,0,12,13420,459
ClaudeOpus4/n_6_inst_0_think_3/11.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0,3,12,11,0,1,0,12,5346,255
ClaudeOpus4/n_6_inst_0_think_3/12.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0,3,12,12,0,0,0,12,2319,220
ClaudeOpus4/n_6_inst_0_think_3/13.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0,3,12,12,0,0,0,12,5409,215
ClaudeOpus4/n_6_inst_0_think_3/15.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0,3,12,12,0,0,0,12,4165,241
ClaudeOpus4/n_6_inst_0_think_3/16.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0,3,12,12,0,0,0,12,2561,224
ClaudeOpus4/n_6_inst_0_think_3/17.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0,3,12,12,0,0,0,12,9333,466
ClaudeOpus4/n_6_inst_1_think_0/10.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,1,0,12,12,0,0,0,12,3856,218
ClaudeOpus4/n_6_inst_1_think_0/11.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,1,0,12,12,0,0,0,12,3429,248
ClaudeOpus4/n_6_inst_1_think_0/12.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,1,0,12,12,0,0,0,12,3897,199
ClaudeOpus4/n_6_inst_1_think_0/13.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,1,0,12,11,0,1,0,12,4949,242
ClaudeOpus4/n_6_inst_1_think_0/16.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,1,0,12,12,0,0,0,12,4478,266
ClaudeOpus4/n_6_inst_1_think_0/18.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,1,0,12,12,0,0,0,12,1956,215
ClaudeOpus4/n_6_inst_1_think_0/19.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,1,0,12,11,0,1,0,12,4347,232
ClaudeOpus4/n_6_inst_1_think_1/10.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,1,1,12,12,0,0,0,12,4088,209
ClaudeOpus4/n_6_inst_1_think_1/11.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,1,1,12,12,0,0,0,12,4487,228
ClaudeOpus4/n_6_inst_1_think_1/12.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,1,1,12,11,0,1,0,12,3809,260
ClaudeOpus4/n_6_inst_1_think_1/13.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,1,1,12,12,0,0,0,12,5262,233
ClaudeOpus4/n_6_inst_1_think_1/15.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,1,1,12,12,0,0,0,12,3958,244
ClaudeOpus4/n_6_inst_1_think_1/16.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,1,1,12,12,0,0,0,12,5117,243
ClaudeOpus4/n_6_inst_1_think_1/17.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,1,1,12,12,0,0,0,12,6694,247
ClaudeOpus4/n_6_inst_1_think_1/18.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,1,1,12,12,0,0,0,12,3920,220
ClaudeOpus4/n_6_inst_1_think_2/10.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,1,2,12,12,0,0,0,12,5184,216
ClaudeOpus4/n_6_inst_1_think_2/11.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,1,2,12,11,0,1,0,12,2655,235
ClaudeOpus4/n_6_inst_1_think_2/12.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,1,2,12,12,0,0,0,12,2835,243
ClaudeOpus4/n_6_inst_1_think_2/13.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,1,2,12,12,0,0,0,12,4952,223
ClaudeOpus4/n_6_inst_1_think_2/18.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,1,2,12,12,0,0,0,12,3593,225
ClaudeOpus4/n_6_inst_1_think_3/10.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,1,3,12,12,0,0,0,12,4953,237
ClaudeOpus4/n_6_inst_1_think_3/11.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,1,3,12,12,0,0,0,12,3657,257
ClaudeOpus4/n_6_inst_1_think_3/12.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,1,3,12,12,0,0,0,12,4266,245
ClaudeOpus4/n_6_inst_1_think_3/14.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,1,3,12,12,0,0,0,12,4532,287
ClaudeOpus4/n_6_inst_1_think_3/15.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,1,3,12,12,0,0,0,12,3753,250
ClaudeOpus4/n_6_inst_1_think_3/17.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,1,3,12,12,0,0,0,12,4027,239
ClaudeOpus4/n_6_inst_1_think_3/18.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,1,3,12,12,0,0,0,12,5466,218
ClaudeOpus4/n_6_inst_1_think_3/19.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,1,3,12,12,0,0,0,12,3454,234
ClaudeOpus4/n_6_inst_2_think_0/10.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,2,0,12,12,0,0,0,12,5508,229
ClaudeOpus4/n_6_inst_2_think_0/12.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,2,0,12,12,0,0,0,12,2858,222
ClaudeOpus4/n_6_inst_2_think_0/16.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,2,0,12,12,0,0,0,12,4306,215
ClaudeOpus4/n_6_inst_2_think_0/18.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,2,0,12,12,0,0,0,12,5287,224
ClaudeOpus4/n_6_inst_2_think_0/19.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,2,0,12,12,0,0,0,12,3094,233
ClaudeOpus4/n_6_inst_2_think_1/10.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,2,1,12,12,0,0,0,12,5451,242
ClaudeOpus4/n_6_inst_2_think_1/12.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,2,1,12,12,0,0,0,12,3155,205
ClaudeOpus4/n_6_inst_2_think_1/13.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,2,1,12,12,0,0,0,12,3102,213
ClaudeOpus4/n_6_inst_2_think_1/15.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,2,1,12,12,0,0,0,12,5128,224
ClaudeOpus4/n_6_inst_2_think_1/18.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,2,1,12,12,0,0,0,12,1,191
ClaudeOpus4/n_6_inst_2_think_2/10.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,2,2,12,12,0,0,0,12,4299,247
ClaudeOpus4/n_6_inst_2_think_2/11.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,2,2,12,12,0,0,0,12,4467,245
ClaudeOpus4/n_6_inst_2_think_2/14.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,2,2,12,12,0,0,0,12,1915,195
ClaudeOpus4/n_6_inst_2_think_2/15.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,2,2,12,12,0,0,0,12,3379,210
ClaudeOpus4/n_6_inst_2_think_2/18.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,2,2,12,11,0,1,0,12,6473,254
ClaudeOpus4/n_6_inst_2_think_2/19.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,2,2,12,12,0,0,0,12,4623,241
ClaudeOpus4/n_6_inst_2_think_3/10.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,2,3,12,12,0,0,0,12,4635,244
ClaudeOpus4/n_6_inst_2_think_3/11.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,2,3,12,12,0,0,0,12,8547,492
ClaudeOpus4/n_6_inst_2_think_3/13.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,2,3,12,11,0,1,0,12,2420,192
ClaudeOpus4/n_6_inst_2_think_3/14.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,2,3,12,12,0,0,0,12,13666,504
ClaudeOpus4/n_6_inst_2_think_3/19.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,2,3,12,12,0,0,0,12,11494,510
ClaudeOpus4/n_6_inst_3_think_0/10.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,3,0,12,12,0,0,0,12,4952,200
ClaudeOpus4/n_6_inst_3_think_0/11.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,3,0,12,12,0,0,0,12,1782,233
ClaudeOpus4/n_6_inst_3_think_0/12.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,3,0,12,11,1,0,0,12,5250,245
ClaudeOpus4/n_6_inst_3_think_0/13.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,3,0,12,12,0,0,0,12,5437,229
ClaudeOpus4/n_6_inst_3_think_0/15.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,3,0,12,12,0,0,0,12,1508,241
ClaudeOpus4/n_6_inst_3_think_0/17.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,3,0,12,11,0,1,0,12,4275,224
ClaudeOpus4/n_6_inst_3_think_1/10.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,3,1,12,12,0,0,0,12,4950,236
ClaudeOpus4/n_6_inst_3_think_1/11.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,3,1,12,12,0,0,0,12,2174,230
ClaudeOpus4/n_6_inst_3_think_1/12.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,3,1,12,12,0,0,0,12,2299,223
ClaudeOpus4/n_6_inst_3_think_1/13.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,3,1,12,12,0,0,0,12,6002,239
ClaudeOpus4/n_6_inst_3_think_1/14.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,3,1,12,12,0,0,0,12,5960,207
ClaudeOpus4/n_6_inst_3_think_1/15.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,3,1,12,12,0,0,0,12,3142,236
ClaudeOpus4/n_6_inst_3_think_1/18.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,3,1,12,12,0,0,0,12,5891,260
ClaudeOpus4/n_6_inst_3_think_2/10.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,3,2,12,12,0,0,0,12,14133,534
ClaudeOpus4/n_6_inst_3_think_2/11.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,3,2,12,12,0,0,0,12,7880,491
ClaudeOpus4/n_6_inst_3_think_2/12.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,3,2,12,11,1,0,0,12,6995,464
ClaudeOpus4/n_6_inst_3_think_2/13.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,3,2,12,11,1,0,0,12,14432,545
ClaudeOpus4/n_6_inst_3_think_2/15.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,3,2,12,12,0,0,0,12,2950,205
ClaudeOpus4/n_6_inst_3_think_2/16.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,3,2,12,12,0,0,0,12,12259,507
ClaudeOpus4/n_6_inst_3_think_2/17.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,3,2,12,12,0,0,0,12,10493,444
ClaudeOpus4/n_6_inst_3_think_2/18.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,3,2,12,12,0,0,0,12,3528,227
ClaudeOpus4/n_6_inst_3_think_2/19.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,3,2,12,12,0,0,0,12,13419,520
ClaudeOpus4/n_6_inst_3_think_3/10.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,3,3,12,12,0,0,0,12,6073,219
ClaudeOpus4/n_6_inst_3_think_3/12.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,3,3,12,12,0,0,0,12,2645,228
ClaudeOpus4/n_6_inst_3_think_3/15.md,ClaudeOpus4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,3,3,12,12,0,0,0,12,2127,220
ClaudeSonnet4/n_3_inst_0_think_0/10.md,ClaudeSonnet4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0,0,6,6,0,0,0,6,2547,102
ClaudeSonnet4/n_3_inst_0_think_0/11.md,ClaudeSonnet4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0,0,6,6,0,0,0,6,2159,145
ClaudeSonnet4/n_3_inst_0_think_0/12.md,ClaudeSonnet4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0,0,6,6,0,0,0,6,0,123
ClaudeSonnet4/n_3_inst_0_think_0/13.md,ClaudeSonnet4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0,0,6,6,0,0,0,6,1155,110
ClaudeSonnet4/n_3_inst_0_think_0/15.md,ClaudeSonnet4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0,0,6,6,0,0,0,6,1851,111
ClaudeSonnet4/n_3_inst_0_think_0/16.md,ClaudeSonnet4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0,0,6,6,0,0,0,6,1109,119
ClaudeSonnet4/n_3_inst_0_think_0/17.md,ClaudeSonnet4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0,0,6,6,0,0,0,6,2219,120
ClaudeSonnet4/n_3_inst_0_think_0/18.md,ClaudeSonnet4,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0,0,6,6,0,0,0,6,1334,115
